time,on/off
706.6830596923828,0
707.183819770813,1
707.684947013855,0
708.1860823631287,1
708.6872043609619,0
709.1883254051208,1
709.6894476413727,0
710.1906356811523,1
710.6917862892151,0
711.1929054260254,1
711.6938076019287,0
712.1949772834778,1
712.6961019039154,0
713.1972227096558,1
713.6983425617218,0
714.1994669437408,1
714.7005915641785,0
715.201719045639,1
715.7028410434723,0
716.2039670944214,1
716.705090045929,0
717.2062082290649,1
717.7073318958282,0
718.2084646224976,1
718.7095856666565,0
719.2107336521149,1
719.7118573188782,0
720.2129855155945,1
720.7138211727142,0
721.2149679660797,1
721.7160766124725,0
722.2171950340271,1
722.7183156013489,0
723.2194573879242,1
723.720577955246,0
724.221709728241,1
724.7228302955627,0
725.2238175868988,1
725.7249443531036,0
726.2260649204254,1
726.7271957397461,0
727.2283334732056,1
727.72949051857,0
728.2306246757507,1
728.7317595481873,0
729.2328958511353,1
729.7338330745697,0
730.2349765300751,1
730.7361013889313,0
731.2372312545776,1
731.7383532524109,0
732.2394814491272,1
732.7406058311462,0
733.2417466640472,1
733.7428708076477,0
734.2438361644745,1
734.7449686527252,0
735.2460951805115,1
735.7472224235535,0
736.2483508586884,1
736.7494866847992,0
737.2506229877472,1
737.7517540454865,0
738.2528944015503,1
738.7537999153137,0
739.2549467086792,1
739.7560639381409,0
740.2571980953217,1
740.7583408355713,0
741.2594747543335,1
741.7606084346771,0
742.2617447376251,1
742.7628762722015,0
743.2638063430786,1
743.764955997467,0
744.2660830020905,1
744.7672173976898,0
745.2683560848236,1
745.7694895267487,0
746.2706286907196,1
746.7717568874359,0
747.2728896141052,1
747.7738304138184,0
748.2749679088593,1
748.7760870456696,0
749.2772181034088,1
749.7783446311951,0
750.2794842720032,1
750.7806193828583,0
751.281756401062,1
751.7828862667084,0
752.2838294506073,1
752.7850298881531,0
753.2861661911011,1
753.7872784137726,0
754.2883996963501,1
754.7895109653473,0
755.2906122207642,1
755.7917184829712,0
756.2928423881531,1
756.7939405441284,0
757.2950656414032,1
757.7961699962616,0
758.297285079956,1
758.7984018325806,0
759.2995190620422,1
759.8006348609924,0
760.3017475605011,1
760.8028547763824,0
761.3040466308594,1
761.8051655292511,0
762.306280374527,1
762.807371377945,0
763.308488368988,1
763.8095955848694,0
764.3106970787048,1
764.8118019104004,0
765.3129138946533,1
765.8140141963959,0
766.3151476383209,1
766.816251039505,0
767.3173551559448,1
767.8184585571289,0
768.3195788860321,1
768.8206810951233,0
769.3217821121216,1
769.8228802680969,0
770.3239862918854,1
770.825097322464,0
771.3262033462524,1
771.8273134231567,0
772.3284115791321,1
772.8295161724091,0
773.3306276798248,1
773.8317365646362,0
774.3328387737274,1
774.8339467048645,0
775.335045337677,1
775.8361666202545,0
776.3372814655304,1
776.8383865356445,0
777.3395020961761,1
777.8406064510345,0
778.3417201042175,1
778.8428416252136,0
779.3439407348633,1
779.8450329303741,0
780.3461353778839,1
780.847240447998,0
781.3483386039734,1
781.8494336605072,0
782.3505461215973,1
782.8516759872437,0
783.3528113365173,1
783.8539137840271,0
784.3550307750702,1
784.8561382293701,0
785.3572514057159,1
785.8583579063416,0
786.3594753742218,1
786.8605852127075,0
787.3617067337036,1
787.8628060817719,0
788.3639080524445,1
788.8650276660919,0
789.3661420345306,1
789.8672375679016,0
790.3683698177338,1
790.8695013523102,0
791.3706035614014,1
791.8716931343079,0
792.3727970123291,1
792.873893737793,0
793.375013589859,1
793.8761351108551,0
794.3772537708282,1
794.8783912658691,0
795.3795278072357,1
795.8806252479553,0
796.3817358016968,1
796.8828372955322,0
797.3839237689972,1
797.8850350379944,0
798.3880915641785,1
798.8891959190369,0
799.390308380127,1
799.8914182186127,0
800.3925323486328,1
800.8936364650726,0
801.3948023319244,1
801.8959040641785,0
802.3970041275024,1
802.8980960845947,0
803.3989291191101,1
803.9000506401062,0
804.4011597633362,1
804.9022715091705,0
805.4033963680267,1
805.9045910835266,0
806.40571641922,1
806.9068439006805,0
807.4079761505127,1
807.9091155529022,0
808.410238981247,1
808.9113590717316,0
809.4124855995178,1
809.9136204719543,0
810.4148757457733,1
810.9159994125366,0
811.4171271324158,1
811.918256521225,0
812.4193933010101,1
812.920529127121,0
813.421716928482,1
813.9228155612946,0
814.4239139556885,1
814.9250304698944,0
815.426132440567,1
815.9272294044495,0
816.4283411502838,1
816.9294459819794,0
817.4305520057678,1
817.931652545929,0
818.4327576160431,1
818.9338438510895,0
819.434953212738,1
819.9360597133636,0
820.4371690750122,1
820.938289642334,0
821.4394075870514,1
821.9404945373535,0
822.4416089057922,1
822.9427080154419,0
823.4438076019287,1
823.9449298381805,0
824.4460575580597,1
824.947158575058,0
825.4482686519623,1
825.949390411377,0
826.4505121707916,1
826.9516153335571,0
827.4527320861816,1
827.9538538455963,0
828.4549832344055,1
828.9560978412628,0
829.4572086334229,1
829.9583203792572,0
830.4594538211823,1
830.9605748653412,0
831.4616832733154,1
831.9627904891968,0
832.463885307312,1
832.9650046825409,0
833.4661164283752,1
833.9672317504883,0
834.4683496952057,1
834.9694514274597,0
835.4705717563629,1
835.9717085361481,0
836.4728393554688,1
836.9738337993622,0
837.4749808311462,1
837.9761204719543,0
838.4772577285767,1
838.9783957004547,0
839.4795272350311,1
839.9806482791901,0
840.4817833900452,1
840.9829103946686,0
841.4838330745697,1
841.9849679470062,0
842.4860999584198,1
842.9872431755066,0
843.4883723258972,1
843.9895021915436,0
844.4906194210052,1
844.991720199585,0
845.4928352832794,1
845.9939286708832,0
846.4950346946716,1
846.996152639389,0
847.4972579479218,1
847.9983694553375,0
848.4994826316833,1
849.0005877017975,0
849.5016977787018,1
850.0028054714203,0
850.5039050579071,1
851.005026102066,0
851.5061337947845,1
852.0072379112244,0
852.5083496570587,1
853.00945353508,0
853.5105621814728,1
854.0116894245148,0
854.5128042697906,1
855.0139439105988,0
855.5150961875916,1
856.0162053108215,0
856.5173282623291,1
857.0184347629547,0
857.5195364952087,1
858.0206534862518,0
858.5217716693878,1
859.0228734016418,0
859.5239799022675,1
860.0251009464264,0
860.5262160301208,1
861.0273265838623,0
861.5284423828125,1
862.0295431613922,0
862.5306525230408,1
863.031754732132,0
863.5328638553619,1
864.0339698791504,0
864.5350880622864,1
865.0361998081207,0
865.5373108386993,1
866.0384137630463,0
866.5395317077637,1
867.040638923645,0
867.5417444705963,1
868.0428514480591,0
868.5439710617065,1
869.0450856685638,0
869.5461912155151,1
870.0472974777222,0
870.5484266281128,1
871.0495488643646,0
871.5506603717804,1
872.0517773628235,0
872.5528934001923,1
873.0539963245392,0
873.5551176071167,1
874.0562386512756,0
874.557356595993,1
875.0584676265717,0
875.5595681667328,1
876.0606746673584,0
876.561785697937,1
877.0628850460052,0
877.5639986991882,1
878.0651235580444,0
878.5662446022034,1
879.0673561096191,0
879.5684590339661,1
880.0695621967316,0
880.5706758499146,1
881.0717918872833,0
881.5729112625122,1
882.0740084648132,0
882.5751223564148,1
883.0762314796448,0
883.5773351192474,1
884.0784549713135,0
884.5795865058899,1
885.0807092189789,0
885.5818266868591,1
886.0829300880432,0
886.5840272903442,1
887.0851495265961,0
887.5862607955933,1
888.0873687267303,0
888.588488817215,1
889.0896117687225,0
889.5907225608826,1
890.0918214321136,0
890.5929374694824,1
891.0940489768982,0
891.5951895713806,1
892.0963089466095,0
892.597410440445,1
893.0985224246979,0
893.5996417999268,1
894.1007435321808,0
894.6018533706665,1
895.1029682159424,0
895.6040840148926,1
896.1051983833313,0
896.6063129901886,1
897.1074335575104,0
897.6085584163666,1
898.109658241272,0
898.6107792854309,1
899.1118891239166,0
899.6130061149597,1
900.1138060092926,0
900.6149356365204,1
901.1160409450531,0
901.6171476840973,1
902.1182518005371,0
902.6193659305573,1
903.1204695701599,0
903.6216111183167,1
904.1227486133575,0
904.623813867569,1
905.1249470710754,0
905.6260757446289,1
906.1271991729736,0
906.6283328533173,1
907.1294686794281,0
907.6306052207947,1
908.1317329406738,0
908.6328680515289,1
909.1338357925415,0
909.63498878479,1
910.1361155509949,0
910.6372451782227,1
911.1383857727051,0
911.6395256519318,1
912.1406540870667,0
912.6417925357819,1
913.1429255008698,0
913.6438145637512,1
914.144942522049,0
914.6460649967194,1
915.1471955776215,0
915.6483328342438,1
916.1494624614716,0
916.6506416797638,1
917.1517729759216,0
917.6529114246368,1
918.1538345813751,0
918.6549685001373,1
919.1561005115509,0
919.6572268009186,1
920.1583518981934,0
920.6594774723053,1
921.1606025695801,0
921.6617279052734,1
922.1628577709198,0
922.663822889328,1
923.1649513244629,0
923.6660742759705,1
924.1671974658966,0
924.66832447052,1
925.1694478988647,0
925.670576095581,1
926.1717007160187,0
926.6728391647339,1
927.1738317012787,0
927.6749839782715,1
928.1761176586151,0
928.6772539615631,1
929.1783907413483,0
929.6795175075531,1
930.1806423664093,0
930.6817831993103,1
931.1829164028168,0
931.6838178634644,1
932.184947013855,0
932.6860678195953,1
933.1871981620789,0
933.6883265972137,1
934.189460515976,0
934.6906044483185,1
935.1917374134064,0
935.6928730010986,1
936.1938238143921,0
936.6949536800385,1
937.1960761547089,0
937.6972060203552,1
938.1983304023743,0
938.6994650363922,1
939.2005925178528,0
939.7017204761505,1
940.2028505802155,0
940.7038362026215,1
941.2049708366394,0
941.7061007022858,1
942.2072358131409,0
942.7083675861359,1
943.2094950675964,0
943.7106263637543,1
944.2117590904236,0
944.7128956317902,1
945.2138202190399,0
945.7149569988251,1
946.2160747051239,0
946.7172043323517,1
947.2183372974396,0
947.7194702625275,1
948.220596075058,0
948.7217376232147,1
949.2228672504425,0
949.7238314151764,1
950.2249732017517,0
950.7261116504669,1
951.2272465229034,0
951.728385925293,1
952.2295248508453,0
952.730669260025,1
953.2318081855774,0
953.7329435348511,1
954.2338330745697,0
954.7349753379822,1
955.2361037731171,0
955.7372405529022,1
956.2383697032928,0
956.7395024299622,1
957.2406430244446,0
957.7417752742767,1
958.2429077625275,0
958.7438282966614,1
959.2449667453766,0
959.7461099624634,1
960.2472357749939,0
960.7483651638031,1
961.2494974136353,0
961.7506418228149,1
962.2517793178558,0
962.752917766571,1
963.253805398941,0
963.7549595832825,1
964.2560937404633,0
964.7572326660156,1
965.2583706378937,0
965.759512424469,1
966.2606480121613,0
966.7617919445038,1
967.2629234790802,0
967.7638266086578,1
968.2649734020233,0
968.766081571579,1
969.2671868801117,0
969.7682952880859,1
970.2694036960602,0
970.7705144882202,1
971.2716207504272,0
971.7727317810059,1
972.2737989425659,0
972.774914264679,1
973.2760243415833,0
973.7771453857422,1
974.2782604694366,0
974.7794036865234,1
975.2805271148682,0
975.7816412448883,1
976.2827508449554,0
976.7838096618652,1
977.2849295139313,0
977.7860324382782,1
978.2871272563934,0
978.7882330417633,1
979.2893416881561,0
979.7904543876648,1
980.2915589809418,0
980.7926735877991,1
981.293799161911,0
981.7949042320251,1
982.2960052490234,0
982.7971048355103,1
983.2981994152069,0
983.7993133068085,1
984.3004114627838,0
984.8015186786652,1
985.302613735199,0
985.8037705421448,1
986.3048865795135,0
986.8059809207916,1
987.3070874214172,0
987.8081977367401,1
988.3092908859253,0
988.8104033470154,1
989.3115108013153,0
989.8126261234283,1
990.3137488365173,0
990.814859867096,1
991.3159670829773,0
991.8170800209045,1
992.3181881904602,0
992.8192920684814,1
993.3203902244568,0
993.8214948177338,1
994.3226096630096,0
994.8237833976746,1
995.3249099254608,0
995.8260164260864,1
996.3271207809448,0
996.8282239437103,1
997.3293323516846,0
997.8304448127747,1
998.3315541744232,0
998.832667350769,1
999.3338024616241,0
999.8349242210388,1
1000.3360683917999,0
1000.8371908664703,1
1001.3383014202118,0
1001.839403629303,1
1002.3405113220215,0
1002.8416171073914,1
1003.3427217006683,0
1003.8437955379486,1
1004.3449265956879,0
1004.846027135849,1
1005.3471322059631,0
1005.8482391834259,1
1006.3493430614471,0
1006.8504784107208,1
1007.3516125679016,0
1007.8527467250824,1
1008.3538143634796,0
1008.8549497127533,1
1009.3560771942139,0
1009.8572144508362,1
1010.358345746994,0
1010.8594782352448,1
1011.3606131076813,0
1011.8617422580719,1
1012.3628835678101,0
1012.8638143539429,1
1013.3649451732635,0
1013.8660864830017,1
1014.367214679718,0
1014.8683421611786,1
1015.3694643974304,0
1015.8705959320068,1
1016.3717296123505,0
1016.872866153717,1
1017.3738284111023,0
1017.8749752044678,1
1018.3761031627655,0
1018.8772971630096,1
1019.3784327507019,0
1019.8795714378357,1
1020.3806998729706,0
1020.8818345069885,1
1021.3829622268677,0
1021.8838212490082,1
1022.3849534988403,0
1022.8860790729523,1
1023.3950734138489,0
1023.8962016105652,1
1024.397310256958,0
1024.898422241211,1
1025.3995282649994,0
1025.9006443023682,1
1026.4017453193665,0
1026.902843952179,1
1027.403939962387,0
1027.9050469398499,1
1028.406156539917,0
1028.907321214676,1
1029.408413887024,0
1029.9095203876495,1
1030.4106225967407,0
1030.9117259979248,1
1031.412828207016,0
1031.9139289855957,1
1032.4150433540344,0
1032.9161581993103,1
1033.4172630310059,0
1033.9183712005615,1
1034.419514656067,0
1034.9206328392029,1
1035.4217414855957,0
1035.92284822464,1
1036.4239435195923,0
1036.925051689148,1
1037.4261667728424,0
1037.9272933006287,1
1038.4284121990204,0
1038.9295279979706,1
1039.4306242465973,0
1039.931728363037,1
1040.4328327178955,0
1040.9339451789856,1
1041.4351136684418,0
1041.9362201690674,1
1042.4373228549957,0
1042.9384624958038,1
1043.4395842552185,0
1043.9406898021698,1
1044.4418065547943,0
1044.9429197311401,1
1045.4440174102783,0
1045.9451396465302,1
1046.4462316036224,0
1046.9474003314972,1
1047.44851064682,0
1047.949627161026,1
1048.4507405757904,0
1048.9518496990204,1
1049.452953338623,0
1049.9540648460388,1
1050.4551753997803,0
1050.9562990665436,1
1051.457406282425,0
1051.9585056304932,1
1052.45960521698,0
1052.9607157707214,1
1053.461833000183,0
1053.9629731178284,1
1054.4640820026398,0
1054.9651951789856,1
1055.4663152694702,0
1055.9674293994904,1
1056.4685447216034,0
1056.969656944275,1
1057.4707791805267,0
1057.9719259738922,1
1058.4730422496796,0
1058.9738337993622,1
1059.47501206398,0
1059.9761490821838,1
1060.477252483368,0
1060.978375673294,1
1061.47948884964,0
1061.980609178543,1
1062.4817254543304,0
1062.9828383922577,1
1063.4838037490845,0
1063.9849140644073,1
1064.4860320091248,0
1064.9871969223022,1
1065.4883105754852,0
1065.9894235134125,1
1066.490535736084,0
1066.991648197174,1
1067.4927551746368,0
1067.993807554245,1
1068.4949340820312,0
1068.99604678154,1
1069.4971611499786,0
1069.9982962608337,1
1070.4994201660156,0
1071.0005209445953,1
1071.5016205310822,0
1072.0027198791504,1
1072.5038063526154,0
1073.0049288272858,1
1073.5060484409332,0
1074.00714969635,1
1074.5082573890686,0
1075.0093748569489,1
1075.510498046875,0
1076.011601448059,1
1076.5127108097076,0
1077.0138037204742,1
1077.5149455070496,0
1078.016086101532,1
1078.5171992778778,0
1079.0183115005493,1
1079.5194144248962,0
1080.0205345153809,1
1080.521647453308,0
1081.022766828537,1
1081.523803949356,0
1082.0249106884003,1
1082.5260071754456,0
1083.0271837711334,1
1083.528307914734,0
1084.029419183731,1
1084.5305404663086,0
1085.0316557884216,1
1085.532893896103,0
1086.0340003967285,1
1086.535123348236,0
1087.0362412929535,1
1087.5373418331146,0
1088.038460969925,1
1088.5395910739899,0
1089.0406939983368,1
1089.541791677475,0
1090.042939901352,1
1090.543817281723,0
1091.0449414253235,1
1091.546056985855,0
1092.0471658706665,1
1092.548269033432,0
1093.049402475357,1
1093.5505344867706,0
1094.051659822464,1
1094.5527884960175,0
1095.0539350509644,1
1095.5551388263702,0
1096.056257724762,1
1096.5573585033417,0
1097.0584707260132,1
1097.559562921524,0
1098.0606763362885,1
1098.5617945194244,0
1099.06294631958,1
1099.5640633106232,0
1100.065184354782,1
1100.5663177967072,0
1101.0674726963043,1
1101.5685727596283,0
1102.069684267044,1
1102.5707910060883,0
1103.0719113349915,1
1103.5730340480804,0
1104.0741455554962,1
1104.5752568244934,0
1105.0763652324677,1
1105.5774705410004,0
1106.0785789489746,1
1106.5796825885773,0
1107.0808067321777,1
1107.5819475650787,0
1108.0831546783447,1
1108.5843176841736,0
1109.085435628891,1
1109.586549282074,0
1110.087647676468,1
1110.5887660980225,0
1111.0898973941803,1
1111.5910019874573,0
1112.0921125411987,1
1112.5932161808014,0
1113.0944347381592,1
1113.5955579280853,0
1114.09668302536,1
1114.5977840423584,0
1115.0989201068878,1
1115.6000349521637,0
1116.1011929512024,1
1116.6023070812225,0
1117.1034243106842,1
1117.604676246643,0
1118.1058368682861,1
1118.6069502830505,0
1119.108048915863,1
1119.6091525554657,0
1120.1102640628815,1
1120.611428976059,0
1121.112547636032,1
1121.613648891449,0
1122.1148376464844,1
1122.6159434318542,0
1123.1170582771301,1
1123.6181836128235,0
1124.1193010807037,1
1124.6204631328583,0
1125.1215772628784,1
1125.6226856708527,0
1126.1238300800323,1
1126.6249442100525,0
1127.1260454654694,1
1127.6272041797638,0
1128.1283156871796,1
1128.6294283866882,0
1129.1305494308472,1
1129.6316657066345,0
1130.1327826976776,1
1130.6338105201721,0
1131.134937286377,1
1131.6360499858856,0
1132.1371598243713,1
1132.6382644176483,0
1133.1394731998444,1
1133.6406004428864,0
1134.1417169570923,1
1134.6428368091583,0
1135.143805027008,1
1135.644915819168,0
1136.146035194397,1
1136.647147655487,0
1137.1482563018799,1
1137.649362564087,0
1138.1505072116852,1
1138.6516327857971,0
1139.1527471542358,1
1139.653859615326,0
1140.1550295352936,1
1140.656152009964,0
1141.1572949886322,1
1141.6584277153015,0
1142.1595454216003,1
1142.660650730133,0
1143.1617684364319,1
1143.6628925800323,0
1144.1639997959137,1
1144.6651184558868,0
1145.166232585907,1
1145.6673946380615,0
1146.1685111522675,1
1146.669617176056,0
1147.1707298755646,1
1147.6718401908875,0
1148.1729528903961,1
1148.673807144165,0
1149.1749374866486,1
1149.676055431366,0
1150.1771564483643,1
1150.6782929897308,0
1151.1794350147247,1
1151.6805365085602,0
1152.181652545929,1
1152.6827600002289,0
1153.1838834285736,1
1153.6850137710571,0
1154.186125278473,1
1154.6872544288635,0
1155.188395500183,1
1155.6895170211792,0
1156.1906323432922,1
1156.6917390823364,0
1157.192843914032,1
1157.6939578056335,0
1158.1951441764832,1
1158.6962616443634,0
1159.1973831653595,1
1159.6984884738922,0
1160.1996011734009,1
1160.7007043361664,0
1161.2018222808838,1
1161.702933549881,0
1162.2040266990662,1
1162.7051360607147,0
1163.2062408924103,1
1163.7074081897736,0
1164.2085168361664,1
1164.7096259593964,0
1165.2107484340668,1
1165.7118608951569,0
1166.212967634201,1
1166.7140822410583,0
1167.2152025699615,1
1167.716320991516,0
1168.2174344062805,1
1168.718558549881,0
1169.2196867465973,1
1169.7208194732666,0
1170.2219326496124,1
1170.7231109142303,0
1171.2238101959229,1
1171.7249093055725,0
1172.2260291576385,1
1172.7271382808685,0
1173.2282483577728,1
1173.7293570041656,0
1174.230500459671,1
1174.731606721878,0
1175.2327246665955,1
1175.7338392734528,0
1176.234991312027,1
1176.736102104187,0
1177.2372045516968,1
1177.7383151054382,0
1178.2394292354584,1
1178.7405519485474,0
1179.2416541576385,1
1179.7427606582642,0
1180.2438035011292,1
1180.744918346405,0
1181.2460277080536,1
1181.7471797466278,0
1182.2482843399048,1
1182.749385356903,0
1183.2505009174347,1
1183.7516379356384,0
1184.2527635097504,1
1184.7538831233978,0
1185.2549946308136,1
1185.756092786789,0
1186.257206439972,1
1186.758334159851,0
1187.2594547271729,1
1187.7605693340302,0
1188.2616839408875,1
1188.762814283371,0
1189.263934135437,1
1189.7650394439697,0
1190.2661414146423,1
1190.7672641277313,0
1191.268392086029,1
1191.7695021629333,0
1192.270607471466,1
1192.771712064743,0
1193.2728304862976,1
1193.7739706039429,0
1194.275143623352,1
1194.776248216629,0
1195.277356147766,1
1195.7784690856934,0
1196.279586315155,1
1196.7806890010834,0
1197.281812429428,1
1197.782921552658,0
1198.2840323448181,1
1198.785148859024,0
1199.2862584590912,1
1199.7874021530151,0
1200.2885239124298,1
1200.78964138031,0
1201.2907540798187,1
1201.7918646335602,0
1202.2929787635803,1
1202.7940945625305,0
1203.2952995300293,1
1203.7965114116669,0
1204.29762840271,1
1204.7987461090088,0
1205.2998671531677,1
1205.8009791374207,0
1206.3020911216736,1
1206.8032491207123,0
1207.3044276237488,1
1207.8055367469788,0
1208.3066620826721,1
1208.807782649994,0
1209.308892250061,1
1209.8099982738495,0
1210.3111066818237,1
1210.8122172355652,0
1211.3133330345154,1
1211.8145112991333,0
1212.3156280517578,1
1212.8167333602905,0
1213.3178486824036,1
1213.8190162181854,0
1214.32013630867,1
1214.8212645053864,0
1215.3223989009857,1
1215.8235120773315,0
1216.3246941566467,1
1216.825796842575,0
1217.3269534111023,1
1217.8280727863312,0
1218.3291862010956,1
1218.8303263187408,0
1219.3314833641052,1
1219.8325893878937,0
1220.333748102188,1
1220.8348841667175,0
1221.3359990119934,1
1221.837115764618,0
1222.3382267951965,1
1222.8393294811249,0
1223.340444803238,1
1223.8415577411652,0
1224.3426740169525,1
1224.8438050746918,0
1225.3449325561523,1
1225.8460421562195,0
1226.347196340561,1
1226.8483016490936,0
1227.3494079113007,1
1227.8505206108093,0
1228.3516385555267,1
1228.8527505397797,0
1229.3538057804108,1
1229.854929447174,0
1230.356033563614,1
1230.8571355342865,0
1231.358249425888,1
1231.8594090938568,0
1232.360518693924,1
1232.861623287201,0
1233.362729549408,1
1233.8638529777527,0
1234.3649871349335,1
1234.8660817146301,0
1235.367192029953,1
1235.8683097362518,0
1236.369427204132,1
1236.870527267456,0
1237.3716385364532,1
1237.872751712799,0
1238.3738679885864,1
1238.8750393390656,0
1239.376151561737,1
1239.8772559165955,0
1240.3783693313599,1
1240.8794693946838,0
1241.3805809020996,1
1241.8816976547241,0
1242.3828074932098,1
1242.8839123249054,0
1243.3850491046906,1
1243.8861649036407,0
1244.3873484134674,1
1244.8884570598602,0
1245.3895699977875,1
1245.8906779289246,0
1246.3917934894562,1
1246.8929047584534,0
1247.394021987915,1
1247.8951420783997,0
1248.3962697982788,1
1248.8973841667175,0
1249.3985216617584,1
1249.8996489048004,0
1250.4007608890533,1
1250.9018659591675,0
1251.4030244350433,1
1251.9041357040405,0
1252.4052469730377,1
1252.9063556194305,0
1253.4074721336365,1
1253.9085743427277,0
1254.409696817398,1
1254.9108095169067,0
1255.4119265079498,1
1255.9130411148071,0
1256.4141540527344,1
1256.9153094291687,0
1257.4164180755615,1
1257.9175233840942,0
1258.4186351299286,1
1258.9197385311127,0
1259.4208617210388,1
1259.9219810962677,0
1260.4230909347534,1
1260.9238069057465,0
1261.4249272346497,1
1261.9260320663452,0
1262.4271969795227,1
1262.9283165931702,0
1263.4294369220734,1
1263.930551290512,0
1264.431676864624,1
1264.9327890872955,0
1265.4338071346283,1
1265.934927225113,0
1266.4360435009003,1
1266.9371519088745,0
1267.438294172287,1
1267.9394280910492,0
1268.4405629634857,1
1268.9416835308075,0
1269.4428069591522,1
1269.9439141750336,0
1270.4450361728668,1
1270.9461507797241,0
1271.4472665786743,1
1271.9483799934387,0
1272.4494984149933,1
1272.9506058692932,0
1273.451736688614,1
1273.9528577327728,0
1274.4539761543274,1
1274.955144405365,0
1275.4562726020813,1
1275.9573922157288,0
1276.4585027694702,1
1276.959599494934,0
1277.460708141327,1
1277.9618258476257,0
1278.4629383087158,1
1278.9638159275055,0
1279.464938402176,1
1279.966066122055,0
1280.4672267436981,1
1280.9683465957642,0
1281.4694533348083,1
1281.9705681800842,0
1282.47168302536,1
1282.9727890491486,0
1283.4739120006561,1
1283.975021123886,0
1284.4761371612549,1
1284.977246761322,0
1285.478374004364,1
1285.9795019626617,0
1286.4806110858917,1
1286.9817142486572,0
1287.4828369617462,1
1287.9838099479675,0
1288.4849271774292,1
1288.9860315322876,0
1289.4871425628662,1
1289.9882459640503,0
1290.4893672466278,1
1290.9904930591583,0
1291.491604566574,1
1291.9927017688751,0
1292.4938097000122,1
1292.9949445724487,0
1293.4960579872131,1
1293.9971776008606,0
1294.498298406601,1
1294.999418258667,0
1295.5005331039429,1
1296.0016474723816,0
1296.5027649402618,1
1297.003877878189,0
1297.5049993991852,1
1298.0060954093933,0
1298.5072610378265,1
1299.0083665847778,0
1299.509465456009,1
1300.0105652809143,0
1300.5116732120514,1
1301.012778520584,0
1301.5138728618622,1
1302.014982700348,0
1302.5160872936249,1
1303.0172002315521,0
1303.5183427333832,1
1304.019480228424,0
1304.5205941200256,1
1305.0217173099518,0
1305.5228242874146,1
1306.0238041877747,0
1306.524923324585,1
1307.026031255722,0
1307.5271408557892,1
1308.028246164322,0
1308.5293629169464,1
1309.0304942131042,0
1309.5316033363342,1
1310.0327100753784,0
1310.533822774887,1
1311.0349662303925,0
1311.536084651947,1
1312.037184715271,0
1312.5382988452911,1
1313.0394048690796,0
1313.5405356884003,1
1314.0416350364685,0
1314.5427503585815,1
1315.0438659191132,0
1315.5449862480164,1
1316.0461328029633,0
1316.5472872257233,1
1317.0483989715576,0
1317.5495038032532,1
1318.0506045818329,0
1318.5517358779907,1
1319.0528388023376,0
1319.5538070201874,1
1320.0549082756042,0
1320.5560121536255,1
1321.057112455368,0
1321.5582265853882,1
1322.059373140335,0
1322.5604798793793,1
1323.061588525772,0
1323.5627002716064,1
1324.0638041496277,0
1324.5649302005768,1
1325.0660359859467,0
1325.5671508312225,1
1326.0682356357574,0
1326.5693445205688,1
1327.070456981659,0
1327.571575164795,1
1328.0726730823517,0
1328.5738072395325,1
1329.0749411582947,0
1329.576064825058,1
1330.077203989029,0
1330.5783083438873,1
1331.0794186592102,0
1331.580536365509,1
1332.081643819809,0
1332.582752943039,1
1333.0838284492493,0
1333.5849549770355,1
1334.0860722064972,0
1334.587256193161,1
1335.0883803367615,0
1335.5895104408264,1
1336.0906338691711,0
1336.591745853424,1
1337.0928506851196,0
1337.5939667224884,1
1338.0950894355774,0
1338.5962126255035,1
1339.0973181724548,0
1339.5984613895416,1
1340.099582195282,0
1340.6007120609283,1
1341.1018226146698,0
1341.6029698848724,1
1342.103807926178,0
1342.604930639267,1
1343.1060347557068,0
1343.6071560382843,1
1344.1082663536072,0
1344.6093838214874,1
1345.110491514206,0
1345.6116073131561,1
1346.1127269268036,0
1346.6138434410095,1
1347.1150043010712,0
1347.6161103248596,1
1348.1172277927399,0
1348.618356704712,1
1349.1194791793823,0
1349.620589017868,1
1350.1216979026794,0
1350.6228241920471,1
1351.123817205429,0
1351.6249482631683,1
1352.1260468959808,0
1352.6272172927856,1
1353.128338098526,0
1353.6294476985931,1
1354.1305484771729,0
1354.6316587924957,1
1355.1327731609344,0
1355.6338982582092,1
1356.1350021362305,0
1356.6361038684845,1
1357.1372020244598,0
1357.6383395195007,1
1358.1394753456116,0
1358.6406080722809,1
1359.141714334488,0
1359.642842054367,1
1360.143970489502,0
1360.6450879573822,1
1361.146194934845,0
1361.647311925888,1
1362.1484198570251,0
1362.6495275497437,1
1363.1506395339966,0
1363.6517570018768,1
1364.1528701782227,0
1364.6539933681488,1
1365.1552288532257,0
1365.6563532352448,1
1366.1574964523315,0
1366.6585984230042,1
1367.1597080230713,0
1367.6608319282532,1
1368.1619560718536,0
1368.6630854606628,1
1369.164190530777,0
1369.665302991867,1
1370.1664400100708,0
1370.6675565242767,1
1371.168666601181,0
1371.6697919368744,1
1372.1709342002869,0
1372.6720366477966,1
1373.1731400489807,0
1373.673803806305,1
1374.1749186515808,0
1374.6760218143463,1
1375.1771430969238,0
1375.6783022880554,1
1376.17942404747,0
1376.6805624961853,1
1377.1816756725311,0
1377.6827940940857,1
1378.1838068962097,0
1378.684936761856,1
1379.186045408249,0
1379.6871740818024,1
1380.1882832050323,0
1380.6894001960754,1
1381.1905195713043,0
1381.691640138626,1
